,Title,ID,Release Date,Release Year,Release Month,Release Day,Poster Path,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Genre 7
918,Win It All,397442,3/11/2017,2017,3,11,/aEc69JY0azD9PwYtwS2RFwoyFOT.jpg,Comedy,,,,,,
919,Good Kids,352186,7/29/2016,2016,7,29,/9R3hZnqFNyFmG10qwKzaUntlUbg.jpg,Comedy,,,,,,
920,Split,409583,8/2/2016,2016,8,2,/ferOoRE6ETESt9A3Aj3v1KPIHqr.jpg,Comedy,Romance,,,,,
921,Children of Men,9693,9/22/2006,2006,9,22,/k9IAS4TehZFcKi4HVByxZNPfqex.jpg,Drama,Action,Thriller,Science Fiction,,,
922,Alice in Wonderland,12155,3/3/2010,2010,3,3,/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,Family,Fantasy,Adventure,,,,
923,Frank,171372,5/2/2014,2014,5,2,/etqPktnnXLBtFIkKZ3XezrlZqSQ.jpg,Comedy,Drama,Mystery,,,,
924,Manchester by the Sea,334541,11/18/2016,2016,11,18,/e8daDzP0vFOnGyKmve95Yv0D0io.jpg,Drama,,,,,,
925,The Girl with the Dragon Tattoo,65754,12/14/2011,2011,12,14,/vbLedKc1BUF4FOH1GyHW62FulCc.jpg,Thriller,Crime,Mystery,Drama,,,
926,Lion,334543,1/20/2016,2016,1,20,/kCELJH1tCmaRLqvwIgKDb09aEaw.jpg,Drama,,,,,,
927,Big Trouble in Little China,6978,5/30/1986,1986,5,30,/gI2Qs1yTTj3NcESJyttCkbmJ4k9.jpg,Action,Adventure,Comedy,Fantasy,,,
928,Get Out,419430,2/24/2017,2017,2,24,/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg,Mystery,Thriller,Horror,,,,
929,Alien: Covenant,126889,5/9/2017,2017,5,9,/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,Horror,Science Fiction,Mystery,,,,
930,ARQ,410199,9/16/2016,2016,9,16,/mU4VeXVK18JtCZsy7i0zczlA9p7.jpg,Science Fiction,Thriller,,,,,
931,Snowpiercer,110415,8/1/2013,2013,8,1,/rOBMxkRXaTZypGulL8GEOYKJs63.jpg,Action,Science Fiction,Drama,,,,
932,One Flew Over the Cuckoo's Nest,510,11/18/1975,1975,11,18,/3jcbDmRFiQ83drXNOvRDeKHxS0C.jpg,Drama,,,,,,
933,Zero Dark Thirty,97630,12/19/2012,2012,12,19,/coeTvXKAYZlrcIfsCfYV5Hw1npu.jpg,Thriller,Drama,History,,,,
934,The Wizard of Oz,630,8/15/1939,1939,8,15,/pfAZFD7I2hxW9HCChTuAzsdE6UX.jpg,Adventure,Fantasy,Family,,,,
935,Bridesmaids,55721,5/13/2011,2011,5,13,/cruSkSZJEmv9pbDoHBwdHdsnvHO.jpg,Comedy,Romance,,,,,
936,Sully,363676,9/7/2016,2016,9,7,/r09ivJ1GGh5WArqRViRYDQLrTVG.jpg,Drama,History,,,,,
937,Ghost in the Shell,9323,11/18/1995,1995,11,18,/9gC88zYUBARRSThcG93MvW14sqx.jpg,Action,Animation,Science Fiction,,,,
938,The Wrestler,12163,9/7/2008,2008,9,7,/6OTR8dSoNGjWohJNo3UhIGd3Tj.jpg,Drama,Romance,,,,,
939,Jason Bourne,324668,7/27/2016,2016,7,27,/xA7N41glw17MBQtcWSm2eBlBRuG.jpg,Action,Thriller,,,,,
940,Divergent,157350,3/14/2014,2014,3,14,/lmIh6aeCQXA4sLt58l6qB1o54BE.jpg,Action,Adventure,Science Fiction,,,,
941,Grease,621,7/7/1978,1978,7,7,/czVhhAaSBFpakur7U8pOIDV9NUG.jpg,Romance,Comedy,,,,,
942,Pain & Gain,134374,4/18/2013,2013,4,18,/ddTWL7lZafCJ2VqWdaGg0pl8Adb.jpg,Thriller,Crime,Action,Drama,,,
943,Hook,879,4/10/1991,1991,4,10,/a6rB1lGXoGms7gWxRfJneQmAjNV.jpg,Adventure,Fantasy,Comedy,Family,,,
944,Black Hawk Down,855,12/28/2001,2001,12,28,/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,Action,History,War,,,,
945,Superman,1924,12/13/1978,1978,12,13,/d7px1FQxW4tngdACVRsCSaZq0Xl.jpg,Science Fiction,Action,Adventure,,,,
946,The Bourne Legacy,49040,8/8/2012,2012,8,8,/ucqtAussxYNRw4lGvRaSbRJLskV.jpg,Action,Thriller,,,,,
947,Peter Pan,10693,2/5/1953,1953,2,5,/6UTZmeQcxbtW32MyR5nKIx7ID4f.jpg,Animation,Family,Adventure,Fantasy,,,
948,Cinderella,11224,2/22/1950,1950,2,22,/4nssBcQUBadCTBjrAkX46mVEKts.jpg,Family,Fantasy,Animation,Romance,,,
949,Sleeping Beauty,10882,2/17/1959,1959,2,17,/oQTDuu9kKLUXwb6XmBoqyAiVLhB.jpg,Fantasy,Animation,Romance,Family,,,
950,The Great Escape,5925,6/20/1963,1963,6,20,/aCPW2GTrFguhI06pdU2DBrO50pU.jpg,Adventure,Drama,History,Thriller,War,,
951,Rush Hour,2109,9/18/1998,1998,9,18,/5LM4sJ2SYTvo6q3sOdYaL7Ly3uj.jpg,Action,Comedy,Crime,,,,
952,Red Dragon,9533,9/29/2002,2002,9,29,/ou9ZKA2cms02b7CdCdVqGkKu0O0.jpg,Crime,Thriller,Drama,Mystery,,,
953,Eye in the Sky,333352,9/11/2015,2015,9,11,/faRGb9SuyGuZpsNRoIxoVSLLCId.jpg,Drama,Thriller,War,,,,
954,"Jeff, Who Lives at Home",82532,9/13/2011,2011,9,13,/qWA3dwYZgDaOnywP6YQst9mR9AW.jpg,Drama,Comedy,,,,,
955,American Reunion,71552,4/4/2012,2012,4,4,/ywH7WXgDusFz5hyRvD0oBNsufj2.jpg,Comedy,,,,,,
956,The Lincoln Lawyer,50348,3/17/2011,2011,3,17,/gOn8Ve9Yi8fxjRkmLr5BZoOc7KV.jpg,Crime,Drama,Thriller,,,,
957,Indie Game: The Movie,80215,5/18/2012,2012,5,18,/tlMe35ZqZ0SFGNzb4O3CNH8pVgv.jpg,Documentary,,,,,,
958,Our Idiot Brother,59968,8/26/2011,2011,8,26,/zDvJIlD6BvU4OkNfdB8RJYx3ZMD.jpg,Comedy,Drama,,,,,
959,Jobs,115782,8/16/2013,2013,8,16,/mOyZ0UAWaOJartFq2G3Cv0soFtQ.jpg,Drama,History,,,,,
960,Tower Heist,59108,11/2/2011,2011,11,2,/1HcOyMODYZXnncMikfhYkw3x2ss.jpg,Action,Comedy,,,,,
961,Wanderlust,50647,2/23/2012,2012,2,23,/PlzkOA19mxEit7tV3AUnBYZ0io.jpg,Comedy,Romance,,,,,
962,Louis C.K.: 2017,449674,4/4/2017,2017,4,4,/RlENlbNxrqsWfdEDCSXGWWvWTd.jpg,Comedy,,,,,,
963,21 & Over,107811,3/1/2013,2013,3,1,/pxP75KzyHNga8TsQhkuF1XHtr64.jpg,Comedy,,,,,,
964,Contraband,77866,1/12/2012,2012,1,12,/dNNjyZQ0zVtmPa74nJE63Kn0xEx.jpg,Thriller,Action,Drama,Crime,,,
965,Deepwater Horizon,296524,9/29/2016,2016,9,29,/u6c5xkR0eIzlnxcQoMBlySH6ann.jpg,Drama,Action,,,,,
966,Logan,263115,2/28/2017,2017,2,28,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,Action,Drama,Science Fiction,,,,
967,The Accountant,302946,10/13/2016,2016,10,13,/nztAld019tFjllW7VCJvPFiFkt8.jpg,Crime,Thriller,Drama,,,,
968,Fantastic Beasts and Where to Find Them,259316,11/16/2016,2016,11,16,/fLsaFKExQt05yqjoAvKsmOMYvJR.jpg,Adventure,Fantasy,,,,,
969,Hacksaw Ridge,324786,10/7/2016,2016,10,7,/jhWbYeUNOA5zAb6ufK6pXQFXqTX.jpg,Drama,History,War,,,,
970,Silence,68730,12/22/2016,2016,12,22,/x5T0cQDYws0xRBVG4Q3wpcrcmax.jpg,Drama,History,,,,,
971,Adaptation.,2757,12/6/2002,2002,12,6,/qP4LbKYVRWw5j1n55sSjvvgmedM.jpg,Comedy,Crime,Drama,,,,
972,Broken City,98357,1/18/2013,2013,1,18,/hqa5FwNZC55zqSpdeGFtBDqw55y.jpg,Thriller,Crime,Drama,,,,
973,The World's End,107985,7/18/2013,2013,7,18,/kpglnOBYmKn0AkkWDzGxzKHDbds.jpg,Comedy,Action,Science Fiction,,,,
974,Tower,381028,3/13/2016,2016,3,13,/e31S0Q4lXTxUX0rT3Fh7OcjeyNz.jpg,Animation,Crime,Documentary,,,,
975,The Lobster,254320,10/15/2015,2015,10,15,/oe3XoAL0he16IWLHFzdg32q5ty6.jpg,Comedy,Drama,Romance,,,,
976,The Founder,310307,9/13/2016,2016,9,13,/xeOtdI9895jGHI0CeKsE5R7qiws.jpg,Drama,History,,,,,
977,Wonder Woman,297762,5/30/2017,2017,5,30,/gfJGlDaHuWimErCr5Ql0I8x9QSy.jpg,Action,Adventure,Fantasy,,,,
978,Network,10774,11/1/1976,1976,11,1,/gZ8hhuVEQ78CLND09trZJ45Eiy8.jpg,Drama,,,,,,
979,Dog Eat Dog,354979,11/4/2016,2016,11,4,/hnXsIGagaml2srU3E54DE2lJveF.jpg,Drama,Crime,Thriller,,,,
980,The Wizard of Lies,363992,5/21/2017,2017,5,21,/8k4lJ4e0hvDQtKpItXmmPdw69sO.jpg,Crime,Drama,History,Thriller,,,
981,Spider-Man: Homecoming,315635,7/5/2017,2017,7,5,/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,Action,Adventure,Science Fiction,Drama,,,
982,The Legend of Tarzan,258489,6/29/2016,2016,6,29,/eJrfz178xBGlxjDGxnBXTzWWa4w.jpg,Fantasy,Action,Adventure,Drama,Romance,,
983,Baby Driver,339403,6/28/2017,2017,6,28,/rmnQ9jKW72bHu8uKlMjPIb2VLMI.jpg,Action,Crime,,,,,
984,Experimenter,309299,10/16/2015,2015,10,16,/bcVhkScQvO4QH5rqOkZwXJo1K99.jpg,Drama,History,,,,,
985,The Lost City of Z,314095,10/15/2016,2016,10,15,/ik3ebv7J18fs6cHkmu91oxz7EGt.jpg,Adventure,Drama,History,,,,
986,Dunkirk,374720,7/19/2017,2017,7,19,/ebSnODDg9lbsMIaWg2uAbjn7TO5.jpg,War,Action,Drama,,,,
987,7 Days in Hell,287689,7/11/2015,2015,7,11,/fyY19vwlKaJfPJHunvc7fjQczI1.jpg,TV,Comedy,,,,,
988,Tour de Pharmacy,458506,7/8/2017,2017,7,8,/k5ld9pu5JG1kJKZj8Hwbrd8Jcos.jpg,Comedy,TV,,,,,
989,The Circle,339988,4/27/2017,2017,4,27,/bQVqd5rWrx5GbXhJNuvKy4Viz6j.jpg,Drama,Thriller,Science Fiction,,,,
990,Friday,10634,4/26/1995,1995,4,26,/eJ9OvnSuFT3ogYC0YF90j4LxyG7.jpg,Comedy,,,,,,
991,Wind River,395834,8/3/2017,2017,8,3,/pySivdR845Hom4u4T2WNkJxe6Ad.jpg,Crime,Drama,Mystery,Thriller,,,
992,Brawl in Cell Block 99,398175,9/23/2017,2017,9,23,/bfB1J6jsjdGWKjXxKQ5hNd1OyAs.jpg,Action,Crime,Thriller,,,,
993,Take the 10,433245,1/20/2017,2017,1,20,/mxfCWWyvU1ZIOomTXFHMYrCS4fs.jpg,Comedy,,,,,,
994,The Magnificent Seven,333484,9/14/2016,2016,9,14,/ezcS78TIjgr85pVdaPDd2rSPVNs.jpg,Adventure,Action,Western,,,,
995,Friday the 13th,4488,5/9/1980,1980,5,9,/4nbUlVEg31I8lchI3bu3Oq3Ks4t.jpg,Horror,,,,,,
996,Total Recall,861,6/1/1990,1990,6,1,/wVbeL6fkbTKSmNfalj4VoAUUqJv.jpg,Action,Adventure,Science Fiction,,,,
997,The Burning,24124,5/8/1981,1981,5,8,/d8as1GtCAhlc5rirarnUUd85gJA.jpg,Horror,,,,,,
998,The Meyerowitz Stories (New and Selected),396398,10/13/2017,2017,10,13,/c9teDTgwxgnb7wnZjZo4oNcF80R.jpg,Comedy,Drama,,,,,
999,What the Health,415086,3/16/2017,2017,3,16,/sz9cPeSmiGLA1EDUPszlrWfSrId.jpg,Documentary,,,,,,
1000,Kingsman: The Golden Circle,343668,9/20/2017,2017,9,20,/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg,Action,Adventure,Comedy,Crime,Thriller,,
1001,Howl's Moving Castle,4935,11/19/2004,2004,11,19,/TkTPELv4kC3u1lkloush8skOjE.jpg,Fantasy,Animation,Adventure,,,,
1002,Thor: Ragnarok,284053,10/25/2017,2017,10,25,/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,Action,Adventure,Comedy,Fantasy,Science Fiction,,
1003,Mallrats,2293,10/20/1995,1995,10,20,/q5xdLX9qZmKgrKFIjVsaTlfVQbC.jpg,Romance,Comedy,,,,,
1004,Midnight Run,9013,7/20/1988,1988,7,20,/avLXoDhPPbKgdOU7wsoVlOzYfUP.jpg,Adventure,Comedy,Crime,,,,
1005,RED,39514,10/13/2010,2010,10,13,/jKntKE55uQTk38NwvkOMbxclBUT.jpg,Action,Adventure,Comedy,Crime,Thriller,,
1006,Captain America: The Winter Soldier,100402,3/20/2014,2014,3,20,/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,Action,Adventure,Science Fiction,,,,
1007,Why Him?,356305,12/22/2016,2016,12,22,/eezFoKz7bXgdbjeieeCYJFXPKSu.jpg,Comedy,,,,,,
1008,Remember,302528,10/23/2015,2015,10,23,/x496Ip0weJYfsEX23eNyzG4MjXV.jpg,Drama,Thriller,Mystery,,,,
1009,State of Play,16995,4/17/2009,2009,4,17,/mWsfeSFUM3NxWa62UrA9IIn240B.jpg,Thriller,Drama,,,,,
1010,Star Wars: The Last Jedi,181808,12/13/2017,2017,12,13,/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,Science Fiction,Action,Adventure,,,,
1011,All the President's Men,891,4/4/1976,1976,4,4,/cPtSHR7D2WGsDBfnC5DxV927hKn.jpg,Drama,History,Mystery,Thriller,,,
1012,All the Money in the World,446791,12/21/2017,2017,12,21,/q6nE9Hf0ezszjI4DbCxwzQ73MMy.jpg,Thriller,Drama,Crime,Mystery,History,,
1013,Demolition Man,9739,10/8/1993,1993,10,8,/49GjSZn9FnSnrRFmsA4x5WAj8oB.jpg,Crime,Action,Science Fiction,,,,
1014,Kill the Messenger,245916,10/9/2014,2014,10,9,/8gaNZiKZHvKCqMDByY00dUIV0YC.jpg,Thriller,Crime,Drama,Mystery,,,
1015,The Post,446354,1/19/2017,2017,1,19,/h4XG3g6uMMPIBPjAoQhC2QIMdkl.jpg,Drama,History,,,,,
1016,50/50,40807,9/30/2011,2011,9,30,/aZ3JKeCV4EmprxrbzIDuyb7M7AZ.jpg,Comedy,Drama,,,,,
1017,Waking Life,9081,10/19/2001,2001,10,19,/2MRM4PL6H7yraAkwyUEe2EqoQH3.jpg,Animation,Drama,,,,,
1018,Black Panther,284054,2/13/2018,2018,2,13,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,Action,Adventure,Fantasy,Science Fiction,,,
1019,Darkest Hour,399404,11/22/2017,2017,11,22,/z0K8uoNbrYKkbaP7wIeadJ4BmSL.jpg,Drama,History,,,,,
1020,Caddyshack,11977,7/25/1980,1980,7,25,/21nhVVqGsOrKvkncsB5GbRxpSZh.jpg,Comedy,,,,,,
1021,It,346364,9/6/2017,2017,9,6,/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,Horror,,,,,,
1022,War for the Planet of the Apes,281338,7/11/2017,2017,7,11,/ijQHiImv16vNSeZQsmih04kwn0C.jpg,Drama,Science Fiction,War,,,,
1023,The Disaster Artist,371638,3/12/2017,2017,3,12,/jj84nF5vYRD0HUTowBKcrKk8hZP.jpg,Comedy,Drama,,,,,
1024,Being John Malkovich,492,10/29/1999,1999,10,29,/oS3zTDxqHtyKDidHHvG66P7Mcg.jpg,Comedy,Drama,Fantasy,,,,
1025,Jumanji: Welcome to the Jungle,353486,12/9/2017,2017,12,9,/pSgXKPU5h6U89ipF7HBYajvYt7j.jpg,Action,Adventure,Comedy,Fantasy,,,
1026,Casino,524,11/22/1995,1995,11,22,/4TS5O1IP42bY2BvgMxL156EENy.jpg,Crime,Drama,,,,,
1027,A Quiet Place,447332,4/3/2018,2018,4,3,/nAU74GmpUk7t5iklEp3bufwDq4n.jpg,Horror,Drama,Science Fiction,,,,
1028,Half Nelson,7859,8/11/2006,2006,8,11,/72lgvvddfixvforlrp3qZ6E7zVv.jpg,Drama,,,,,,
1029,Avengers: Infinity War,299536,4/25/2018,2018,4,25,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,Adventure,Action,Science Fiction,,,,
1030,Before Sunrise,76,1/27/1995,1995,1,27,/6KWnXYoV1htDT3TGYdFWucfTt6t.jpg,Drama,Romance,,,,,
1031,Before Sunset,80,2/10/2004,2004,2,10,/gycdE1ARByGQcK4fYR2mgpU6OO.jpg,Drama,Romance,,,,,
1032,Paterno,467867,4/7/2018,2018,4,7,/Ad4y2Cc2FcY1wOk3DH7HVWlrgEM.jpg,Drama,TV,,,,,
1033,Isle of Dogs,399174,3/23/2018,2018,3,23,/c0nUX6Q1ZB0P2t1Jo6EeFSVnOGQ.jpg,Adventure,Comedy,Animation,,,,
1034,Hostiles,384680,12/22/2017,2017,12,22,/rqoezyB51GfhiloOB5ZErg5HXas.jpg,Western,Drama,History,,,,
1035,Game Night,445571,2/22/2018,2018,2,22,/85R8LMyn9f2Lev2YPBF8Nughrkv.jpg,Mystery,Comedy,Crime,,,,
1036,The Lookout,8270,3/9/2007,2007,3,9,/wTYyXCoIBy2TDxetoGS4Sc0VBP1.jpg,Crime,Drama,Thriller,,,,
1037,Solo: A Star Wars Story,348350,5/15/2018,2018,5,15,/4oD6VEccFkorEBTEDXtpLAaz0Rl.jpg,Science Fiction,Adventure,,,,,
1038,Jim & Andy: The Great Beyond,469019,9/5/2017,2017,9,5,/kKzopOFXz9YfsCTqg3XpF0GoypX.jpg,Documentary,Comedy,,,,,
1039,2001: A Space Odyssey,62,4/2/1968,1968,4,2,/zmmYdPa8Lxx999Af9vnVP4XQ1V6.jpg,Science Fiction,Mystery,Adventure,,,,
1040,Hereditary,493922,6/7/2018,2018,6,7,/4GFPuL14eXi66V96xBWY73Y9PfR.jpg,Horror,Mystery,Thriller,,,,
1041,Iverson,266442,4/27/2014,2014,4,27,/8JKFYFOzsW4ScokxzjlkyTgxVb1.jpg,Documentary,,,,,,
1042,"Lock, Stock and Two Smoking Barrels",100,3/5/1998,1998,3,5,/8kSerJrhrJWKLk1LViesGcnrUPE.jpg,Comedy,Crime,,,,,
1043,Ronin,8195,9/25/1998,1998,9,25,/oVolaz0eIANKuPXhRuX4H5dz0HB.jpg,Action,Thriller,Crime,Adventure,,,
1044,Ready Player One,333339,3/28/2018,2018,3,28,/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,Science Fiction,Adventure,Action,,,,
1045,Incredibles 2,260513,6/14/2018,2018,6,14,/9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg,Action,Adventure,Animation,Family,,,
1046,The Hateful Eight,273248,12/25/2015,2015,12,25,/cB932BToOpAGGnYgbzXvyfoiEwM.jpg,Crime,Drama,Mystery,Western,,,
1047,Oldboy,670,11/21/2003,2003,11,21,/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,Drama,Thriller,Mystery,Action,,,
1048,Mulholland Drive,1018,6/6/2001,2001,6,6,/tVxGt7uffLVhIIcwuldXOMpFBPX.jpg,Thriller,Drama,Mystery,,,,
1049,Cronos,11655,11/5/1993,1993,11,5,/bZAa6Q1C8xLLGP8n9zmGzeJiFYy.jpg,Drama,Horror,Thriller,,,,
1050,Good Time,429200,8/11/2017,2017,8,11,/s6DJXJU3HzX24Ij3VWg5MfVGHrI.jpg,Crime,Drama,Thriller,,,,
1051,Mission: Impossible - Fallout,353081,7/13/2018,2018,7,13,/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg,Action,Adventure,,,,,
1052,Monster,504,12/24/2003,2003,12,24,/aevmNtJCNG4ZlfEeEGZ79frMUes.jpg,Crime,Drama,,,,,
1053,Princess Mononoke,128,7/12/1997,1997,7,12,/pdtzEreKvKAlqa2YEBaGwiA45V8.jpg,Adventure,Fantasy,Animation,,,,
1054,Little Miss Sunshine,773,7/26/2006,2006,7,26,/tFnTds88mCuLcLPBseK1kF2E3qv.jpg,Comedy,Drama,,,,,
1055,Bronson,18533,10/9/2008,2008,10,9,/6oRlTyfEPPdI7HsSiDE8ruAnfvH.jpg,Drama,Action,Crime,,,,
1056,The Waterboy,10663,11/6/1998,1998,11,6,/miT42qWYC4D0n2mXNzJ9VfhheWW.jpg,Comedy,,,,,,
1057,Nausicaä of the Valley of the Wind,81,3/11/1984,1984,3,11,/sIpcATxMrKHRRUJAGI5UIUT7XMG.jpg,Adventure,Animation,Fantasy,,,,
1058,Deadpool 2,383498,5/10/2018,2018,5,10,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,Action,Comedy,Adventure,,,,
1059,Molly's Game,396371,1/1/2017,2017,1,1,/in43bQ7k0ttr666IPP94IlbQbTR.jpg,Crime,Drama,,,,,
1060,Driven,520016,9/8/2018,2018,9,8,/5szS3NXiycrTL67AunS7TLG0EE0.jpg,Thriller,History,,,,,
1061,The Death of Stalin,402897,10/20/2017,2017,10,20,/xAKqG5SpsHU7vI6Fh4UYxFrDDZZ.jpg,Comedy,Drama,History,,,,
1062,The Old Man & the Gun,429203,9/27/2018,2018,9,27,/a4BfxRK8dBgbQqbRxPs8kmLd8LG.jpg,Comedy,Crime,Drama,,,,
1063,Destroyer,471507,12/25/2018,2018,12,25,/sHw9gTdo43nJL82py0oaROkXXNr.jpg,Thriller,Crime,Drama,Action,,,
1064,American Woman,339976,6/7/2018,2018,6,7,/kGGJgeY53e1JWugOkY96XiSiRJA.jpg,Drama,Mystery,,,,,
1065,Billionaire Boys Club,385360,7/19/2018,2018,7,19,/7EpC1etIcUQxqPnBz0CpHLp3evv.jpg,Drama,Thriller,,,,,
1066,Free Solo,515042,9/28/2018,2018,9,28,/v4QfYZMACODlWul9doN9RxE99ag.jpg,Documentary,Adventure,,,,,
1067,The Kindergarten Teacher,489927,9/23/2018,2018,9,23,/oE0iNFwEslCzQ8DiMsX040d3a4P.jpg,Drama,,,,,,
1068,Roma,426426,8/25/2018,2018,8,25,/kxZUWtJGbGqaUdXCYg2CTs8wyEc.jpg,Drama,,,,,,
1069,Spider-Man: Into the Spider-Verse,324857,12/6/2018,2018,12,6,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,Action,Adventure,Animation,Science Fiction,Comedy,,
1070,A Simple Favor,484247,8/29/2018,2018,8,29,/5EJWZQ8dh99hfgXP9zAD5Ak5Hrn.jpg,Crime,Comedy,Mystery,Drama,Thriller,,
1071,The House with a Clock in Its Walls,463821,9/15/2018,2018,9,15,/qM66Hv4ByAxnilr0jaqCA9uOD4Y.jpg,Fantasy,Family,Comedy,,,,
1072,Aquaman,297802,12/7/2018,2018,12,7,/5Kg76ldv7VxeX9YlcQXiowHgdX6.jpg,Action,Adventure,Fantasy,,,,
1073,Annihilation,300668,2/22/2018,2018,2,22,/d3qcpfNwbAMCNqWDHzPQsUYiUgS.jpg,Science Fiction,Horror,,,,,
1074,Escape Room,522681,1/3/2019,2019,1,3,/8Ls1tZ6qjGzfGHjBB7ihOnf7f0b.jpg,Thriller,Action,Mystery,Adventure,Horror,,
1075,Bird Box,405774,12/13/2018,2018,12,13,/rGfGfgL2pEPCfhIvqHXieXFn7gp.jpg,Thriller,Drama,Science Fiction,,,,
1076,Vice,429197,12/25/2018,2018,12,25,/1gCab6rNv1r6V64cwsU4oEr649Y.jpg,Drama,History,Comedy,,,,
1077,First Man,369972,10/11/2018,2018,10,11,/i91mfvFcPPlaegcbOyjGgiWfZzh.jpg,History,Drama,,,,,
1078,BlacKkKlansman,487558,7/30/2018,2018,7,30,/8jxqAvSDoneSKRczaK8v9X5gqBp.jpg,Crime,Drama,History,Comedy,,,
1079,The Jackal,4824,11/14/1997,1997,11,14,/wkLF73oenC1n1DDKKU7oyLKVcMa.jpg,Action,Thriller,Adventure,Crime,,,
1080,Captain Marvel,299537,3/6/2019,2019,3,6,/AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,Action,Adventure,Science Fiction,,,,
1081,Glass,450465,1/16/2019,2019,1,16,/svIDTNUoajS8dLEo7EosxvyAsgJ.jpg,Thriller,Drama,Science Fiction,,,,
1082,Green Book,490132,11/16/2018,2018,11,16,/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,Drama,Comedy,Music,,,,
1083,Avengers: Endgame,299534,4/24/2019,2019,4,24,/ulzhLuWrPK07P1YkdWQLZnQh1JL.jpg,Adventure,Science Fiction,Action,,,,
1084,mid90s,437586,10/19/2018,2018,10,19,/3HkP9ale8G43vqOF3F6wt5h86RN.jpg,Drama,,,,,,
1085,Nocturnal Animals,340666,11/4/2016,2016,11,4,/iTlTUsFkZiwfIlg8pxuX4mbO7US.jpg,Drama,Thriller,,,,,
1086,John Wick: Chapter 2,324552,2/8/2017,2017,2,8,/hXWBc0ioZP3cN4zCu6SN3YHXZVO.jpg,Thriller,Action,Crime,,,,
1087,Bad Times at the El Royale,446021,10/4/2018,2018,10,4,/iNtFgXqXPRMkm1QO8CHn5sHfUgE.jpg,Thriller,Drama,Mystery,,,,
1088,White Boy Rick,438808,9/14/2018,2018,9,14,/tIyqAObXHVHpJmbpun95d5iYlMx.jpg,Crime,Drama,,,,,
1089,Dark Phoenix,320288,6/5/2019,2019,6,5,/kZv92eTc0Gg3mKxqjjDAM73z9cy.jpg,Science Fiction,Action,Adventure,,,,
1090,Midsommar,530385,7/3/2019,2019,7,3,/7LEI8ulZzO5gy9Ww2NVCrKmHeDZ.jpg,Horror,Drama,Mystery,,,,
1091,Midnight Express,11327,8/31/1978,1978,8,31,/vtXJf6DP2rk1yDx369MSAvwl9Cs.jpg,Drama,Crime,,,,,
1092,In Bruges,8321,2/8/2008,2008,2,8,/jMiBBqk72VRo1Y39x2ZbbenEU3a.jpg,Comedy,Drama,Crime,,,,
1093,Us,458723,3/14/2019,2019,3,14,/ux2dU1jQ2ACIMShzB3yP93Udpzc.jpg,Thriller,Horror,Mystery,,,,
1094,The Favourite,375262,11/23/2018,2018,11,23,/cwBq0onfmeilU5xgqNNjJAMPfpw.jpg,Drama,History,Comedy,,,,
1095,"I, Tonya",389015,12/8/2017,2017,12,8,/6gNXwSHxaksR1PjVZRqNapmkgj3.jpg,Drama,,,,,,
1096,The Big Sick,416477,3/30/2017,2017,3,30,/qquEFkFbQX1i8Bal260EgGCnZ0f.jpg,Comedy,Drama,Romance,,,,
1097,The Carter Effect,475013,9/9/2017,2017,9,9,/fP9EOjbAByoe7BGpynLEcZKhw1L.jpg,Documentary,,,,,,
1098,Pokémon Detective Pikachu,447404,5/3/2019,2019,5,3,/wgQ7APnFpf1TuviKHXeEe3KnsTV.jpg,Action,Adventure,Fantasy,,,,
1099,Traffic,1900,3/23/2000,2000,3,23,/jbccmnqE4oAPI67bApgt2JiRPz8.jpg,Thriller,Drama,Crime,,,,
1100,The Great Hack,566222,1/26/2019,2019,1,26,/uIrGgUzasEUA7v8uChRhUUFzLwE.jpg,Documentary,,,,,,
1101,Once Upon a Time… in Hollywood,466272,7/24/2019,2019,7,24,/8j58iEBw9pOXFD2L0nt0ZXeHviB.jpg,Comedy,Drama,Thriller,,,,
1102,Logan Lucky,399170,8/17/2017,2017,8,17,/mQrhrBaaHvRfBQq0Px3HtVbH9iE.jpg,Action,Comedy,Crime,Drama,,,
